code_grade_NEG;code_etat_grade;libelle_grade_NEG;categh;code_FP;code_cadre_corps;code_etat_cadre_corps;libelle_cadre_corps;code_filiere
S10615;1;AIDE SOIGNANT;;110;<null>;;;
S10616;1;DIRECTEUR DU SERVICE DES SPORTS;;110;<null>;;;
S10617;1;AGENT DE MAITRISE  1ERE CAT ADMTS PARISIENNES;B;210;<null>;;;
S10618;8;AGENT DE MAITRISE  2E CATEGORIE;B;210;<null>;;;
S10619;1;;;510;<null>;;;
S10620;8;AGENT SUPERIEUR D EXPLOITATION  1ERE CATEGORIE;;210;<null>;;;
S10621;8;AGENT SUPERIEUR D EXPLOITATION  2E CATEGORIE;;210;<null>;;;
S10622;1;CHEF D EXPLOITATION;B;210;<null>;;;
S10624;7;DIRECTEUR DEPARTEMENTAL DU TOURISME;;110;<null>;;;
S10625;1;SURVEILLANT CHEF PRINCIPAL DES ETABLISSEMENTS D AIDE AUX;;110;<null>;;;
S10626;1;SURVEILLANT CHEF ADJOINT DES ETABLISSEMENTS D AIDE AUX;;110;<null>;;;
S10627;1;SURVEILLANT CHEF DES ETABLISSEMENTS D AIDE AUX TRAVAILLEURS;;110;<null>;;;
S10628;1;AGENT SUPERIEUR*;;110;<null>;;;
S10629;1;CHEF DE MAGASIN 2E CATEGORIE DES CENTRES D ACCUEIL ET DE;;110;<null>;;;
S10631;1;CHEF DE MAGASIN PRINCIPAL DES CENTRES D ACCUEIL ET DE;;110;<null>;;;
S10632;1;CHEF D EXPLOITATION;;110;<null>;;;
S10633;1;;;510;<null>;;;
S10634;1;ORTHOPROTHESISTE;;510;<null>;;;
S10635;1;CONSEILLER AUX ETUDES MUSICALES;;110;<null>;;;
S10636;1;CHEF D EQUIPE CONDUCTEURS D AUTOMOBILES;C;110;<null>;;;
S10637;1;CONDUCTEUR D AUTOMOBILE DE TRANSPORT EN COMMUN;C;110;<null>;;;
S10638;1;CHEF DE GROUPE AUTOMOBILE;;110;<null>;;;
S10639;1;CHEF DE GROUPE AUTOMOBILE PRINCIPAL;;110;<null>;;;
S10640;1;;;212;<null>;;;
S10641;1;;;212;<null>;;;
S10642;1;;;212;<null>;;;
S10643;1;;;212;<null>;;;
S10644;1;;;212;<null>;;;
S10645;1;;;212;<null>;;;
S10646;1;;;212;<null>;;;
S10647;1;;;212;<null>;;;
S10648;1;;;212;<null>;;;
S10649;1;;;212;<null>;;;
S10650;1;;;212;<null>;;;
S10651;1;;;212;<null>;;;
S10652;1;;;212;<null>;;;
S10653;1;;;212;<null>;;;
S10654;1;;;212;<null>;;;
S10655;1;;;212;<null>;;;
S10656;1;;;212;<null>;;;
S10657;1;;;212;<null>;;;
S10658;1;;;212;<null>;;;
S10659;1;;;212;<null>;;;
S10660;1;;;212;<null>;;;
S10661;1;;;212;<null>;;;
S10662;1;;;212;<null>;;;
S10663;1;;;212;<null>;;;
S10664;1;;;212;<null>;;;
S10665;1;;;212;<null>;;;
S10666;1;;;212;<null>;;;
S10667;1;;;212;<null>;;;
S10668;1;;;110;<null>;;;
S10681;1;;;212;<null>;;;
S10682;1;;;212;<null>;;;
S10683;1;;;212;<null>;;;
S10684;1;;;212;<null>;;;
S10685;1;;;212;<null>;;;
S10686;1;;;212;<null>;;;
S10687;1;;;212;<null>;;;
S10688;8;;;212;<null>;;;
S10689;1;;;212;<null>;;;
S10690;1;;;212;<null>;;;
S10691;1;;;212;<null>;;;
S10692;1;;;212;<null>;;;
S10693;1;SOUS-DIRECTEUR DE PISCINE;;110;<null>;;;
S10694;1;ASSISTANT DE DIRECTION;;510;<null>;;;
S10695;1;ADMINISTRATEUR TECHNIQUE CHEF DE THEATRE;;110;<null>;;;
S10696;1;ADMINISTRATEUR TECHNIQUE PRINCIPAL DU THEATRE;;110;<null>;;;
S10697;1;CHARGE DES RELATIONS DE PRESSE;;110;<null>;;;
S10698;1;DIRECTEUR DE BUREAU D AIDE SOCIALE;;110;<null>;;;
S10699;8;MAITRE OUVRIER;;214;<null>;;;
S10700;1;DIRECTEUR DES EQUIPEMENTS SPORTIFS;;110;<null>;;;
S10701;8;ADJOINT ADMINISTRATIF PRINCIPAL DE 2E CLASSE;;213;<null>;;;
S10702;1;TECHNICIEN THERMAL;;510;<null>;;;
S10704;1;;;110;<null>;;;
S10705;1;;;110;<null>;;;
S10706;1;AIDE SOIGNANT AUX PUER CL SUP (E04);C;810;<null>;;;
S10707;1;STANDARDISTE 2EME GROUPE;;110;<null>;;;
S10708;1;MAITRE D EDUCATION MUSICALE 1ERE CATEGORIE;;110;<null>;;;
S10709;1;AGENT AU SERVICE DES PERSONNES AGEES;;110;<null>;;;
S10710;7;DIRECTEUR D'ACTIVITES SOCIO-CULTURELLES ET SPORTIVES;;110;<null>;;;
S10712;1;;;110;<null>;;;
S10713;7;CHEF DU SERVICE D INCENDIE ET DE SECOURS;;110;<null>;;;
S10714;1;SURVEILLANT CHEF DES SERVICES MEDICAUX;;110;<null>;;;
S10715;1;SURVEILLANT DES SERVICES MEDICAUX;;110;<null>;;;
S10716;1;INFIRMIER SPECIALISE;;110;<null>;;;
S10717;7;INFIRMIER;;110;<null>;;;
S10718;1;AIDE PHYSIOTHERAPEUTE;;510;<null>;;;
S10719;1;;;110;<null>;;;
S10720;7;LIEUTENANT DE SAPEURS-POMPIERS PERMANENTS;;110;<null>;;;
S10721;1;ADJUDANT DE SAPEURS-POMPIERS PERMANENTS;;110;<null>;;;
S10722;1;SERGENT-CHEF DE SAPEURS-POMPIERS PERMANENTS;;110;<null>;;;
S10723;1;SERGENT DE SAPEURS-POMPIERS PERMANENTS;;110;<null>;;;
S10724;1;CAPORAL DE SAPEURS-POMPIERS PERMANENTS;;110;<null>;;;
S10725;1;SAPEUR 1ERE CLASSE ET 2E CLASSE DE SAPEURS-POMPIERS;;110;<null>;;;
S10726;1;;;110;<null>;;;
S10727;7;;;110;<null>;;;
S10728;1;;;110;<null>;;;
S10729;1;PROTE;;110;<null>;;;
S10730;1;CHEF DES TRANSPORTS;;210;<null>;;;
S10731;1;AGENT COMPTABLE DE LA BUVETTE DU CONSEIL DE PARIS;;210;<null>;;;
S10732;8;BRIGADIER CHEF DE LA BOURSE DU TRAVAIL;;210;<null>;;;
S10733;8;BRIGADIER CHEF DES PROMENADES;;210;<null>;;;
S10734;1;AIDE D ARCHITECTURE;;210;<null>;;;
S10735;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE;C;810;<null>;;;
S10736;8;INSPECTEUR CLASSE EXCEPT DE SERV INT ET DU MATERIEL;C;810;<null>;;;
S10737;8;INSPECTEUR 2EME CLASSE DE SERV INT ET DU MATERIEL;C;810;<null>;;;
S10738;8;INSPECTEUR 1ERE CLASSE DE SERV INT ET DU MATERIEL;C;810;<null>;;;
S10739;8;ADJOINT ADMINISTRATIF;C;810;<null>;;;
S10740;1;ADJOINT ADMINISTRATIF PRINCIPAL DE 2E CLASSE;C;810;<null>;;;
S10741;1;INGENIEUR AGRONOME;;510;<null>;;;
S10742;1;CONSEILLER CONJUGAL;;510;<null>;;;
S10743;1;OPERATEUR SON ET LUMIERE;;110;<null>;;;
S10744;1;REGISSEUR CHEF DE THEATRE;;110;<null>;;;
S10745;1;PROFESSEUR DE MUSIQUE;;110;<null>;;;
S10746;8;OUVRIER PROFESSIONNEL PRINCIPAL;C;210;<null>;;;
S10747;1;;;110;<null>;;;
S10748;1;;;110;<null>;;;
S10749;1;;;110;<null>;;;
S10750;1;;;110;<null>;;;
S10751;1;;;110;<null>;;;
S10753;1;ADJOINT ADMINISTRATIF PRINCIPAL DE 1ERE CLASSE;C;810;<null>;;;
S10754;1;CHEF DE STANDARD PRINCIPAL;;810;<null>;;;
S10755;1;;;211;<null>;;;
S10756;1;;;211;<null>;;;
S10757;1;;;211;<null>;;;
S10758;1;;;110;<null>;;;
S10759;1;ANIMATEUR DELEGUE AUPRES DES JEUNES;;110;<null>;;;
S10760;1;AIDE D ELECTRORADIOLOGIE;;110;<null>;;;
S10761;1;DIRECTEUR DE L AGENCE DE DEVELOPPEMENT SOCIAL;;110;<null>;;;
S10762;1;AGENT CHARGE DE L ETUDE D AFFAIRES GENERALES;;110;<null>;;;
S10763;1;CHARGE D ETUDES EN AMENAGEMENT ET EN URBANISME;;110;<null>;;;
S10764;1;DIRECTEUR DE REGIE;;110;<null>;;;
S10765;1;ANIMATEUR DE 1ERE CLASSE;;510;<null>;;;
S10766;1;ANIMATEUR 2E CLASSE;;510;<null>;;;
S10767;1;GESTIONNAIRE DE RESTAURANTS MUNICIPAUX DE 1ERE CATEGORIE;;110;<null>;;;
S10768;7;DIRECTEUR CHARGE DE LA COORDINATION DES AFFAIRES SOCIALES;;110;<null>;;;
S10769;1;;;110;<null>;;;
S10770;1;;;110;<null>;;;
S10771;1;ASSISTANT CULTUREL;;110;<null>;;;
S10772;1;;;110;<null>;;;
S10773;1;CHEF DE PARC AUTOMOBILE;;110;<null>;;;
S10774;1;OUVRIER SPECIAL DES DERIVATIONS PRINCIPAL;C;210;<null>;;;
S10775;1;OUVRIER SPECIAL DES IRRIGATIONS PRINCIPAL;;210;<null>;;;
S10776;1;OUVRIER SPECIAL DES CANAUX ET PORTS (ENTRETIEN) PRINCIPAL;;210;<null>;;;
S10777;8;OUVRIER SPECIAL BARRAGISTE PRINCIPAL;;210;<null>;;;
S10778;8;TRIEUR DE PAVES PRINCIPAL;C;210;<null>;;;
S10779;1;CONDUCTEUR DE MACHINES PRINCIPAL;;210;<null>;;;
S10780;8;OUVRIER SPECIAL DES DERIVATIONS;C;210;<null>;;;
S10781;8;OUVRIER SPECIAL DES IRRIGATIONS;C;210;<null>;;;
S10782;8;OUVRIER SPECIAL DES CANAUX ET PORTS (ENTRETIEN);C;210;<null>;;;
S10783;8;OUVRIER SPECIAL BARRAGISTE;C;210;<null>;;;
S10784;8;OUVRIER SPECIAL D EMPIERREMENT;;210;<null>;;;
S10785;8;OUVRIER SPECIAL DE LA VOIRIE;C;210;<null>;;;
S10787;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE;C;210;<null>;;;
S10788;8;AGENT DES SERVICES TECHNIQUES DE 2E CLASSE;C;211;<null>;;;
S10789;2;TELEPHONISTE PRINCIPAL;;211;<null>;;;
S10790;8;OUVRIER SPECIAL D'ENTRETIEN GENERAL PRINCIPAL;;210;<null>;;;
S10791;1;OUVRIER SPECIAL DE LA VOIRIE PRINCIPAL;;210;<null>;;;
S10793;8;SURVEILLANT CHEF DES SERVICES DE LABORATOIRE;;211;<null>;;;
S10794;8;SURVEILLANT DES SERVICES DE LABORATOIRE;;211;<null>;;;
S10795;8;LABORANTIN;;211;<null>;;;
S10796;1;;;110;<null>;;;
S10799;8;SURVEILLANT CHEF DES SERVICES D ELECTRORADIOLOGIE;;211;<null>;;;
S10801;8;MANIPULATEUR D ELECTRORADIOLOGIE;;211;<null>;;;
S10802;1;;;110;<null>;;;
S10803;1;AUXILIAIRE DE LA POLICE MUNICIPALE;;110;<null>;;;
S10804;1;PREPARATEUR GESTIONNAIRE DE RESEAU;;510;<null>;;;
S10805;1;PROFESSEUR ENSEIGNEMENT TECHNIQUE PROFESSIONNEL;;110;<null>;;;
S10806;1;ANALYSTE;;510;<null>;;;
S10807;1;CONDUCTEUR DE TRAVAUX DE VOIERIE COMMUNAUX;;110;<null>;;;
S10808;1;CONDUCTEUR PRINCIPAL DE TRAVAUX DE VOIRIE COMMUNAUX;;110;<null>;;;
S10809;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;110;<null>;;;
S10810;1;OUVRIER PROFESSIONNEL;C;110;<null>;;;
S10811;1;CHEF DE MUSIQUE;;110;<null>;;;
S10812;1;DIRECTEUR ECONOME DES LOGEMENTS FOYERS;;110;<null>;;;
S10813;1;RESPONSABLE DE FOYER-LOGEMENTS;;110;<null>;;;
S10814;1;RESTAURATEUR SPECIALISE CONSERVATION ET RESTAURATION DES;;110;<null>;;;
S10815;1;;;510;<null>;;;
S10816;1;PROFESSEUR D ACCORD ET DE FACTURE DE PIANOS;;110;<null>;;;
S10817;1;MONITEUR D EDUCATION PHYSIQUE DE 2E CLASSE;;510;<null>;;;
S10818;1;;;110;<null>;;;
S10819;1;;;110;<null>;;;
S10820;1;ATTACHE PRINCIPAL;;510;<null>;;;
S10821;1;CONDUCTEUR DE TRAVAUX;;110;<null>;;;
S10822;1;TECHNICIEN SUPERIEUR CHARGE D ETUDES ET DE TRAVAUX;;110;<null>;;;
S10823;1;;;110;<null>;;;
S10824;1;SOUS DIRECTEUR DU SERVICE DU DOMAINE;;510;<null>;;;
S10825;1;MEDECIN CHEF HORS C H U;;510;<null>;;;
S10826;1;INGENIEUR EN ORGANISATION CLASSE 3;;510;<null>;;;
S10827;1;GARDE CHAMPETRE OUVRIER D ENTRETIEN DES VOIES PUBLIQUES;;110;<null>;;;
S10828;1;DIRECTEUR DE LA SECURITE;;110;<null>;;;
S10829;1;CHEF D ATELIER DE FACONNAGE;;510;<null>;;;
S10830;1;OFFICIER DE POLICE MUNICIPALE;;110;<null>;;;
S10831;1;DIRECTEUR DU SERVICE DES EAUX ET DE L ASSAINISSEMENT;;110;<null>;;;
S10832;7;ADJOINT A L'INGENIEUR EN CHEF DES SERVICES TECHNIQUES;;110;<null>;;;
S10833;1;DIRECTEUR  D ECOLE NATIONALE DE MUSIQUE;;110;<null>;;;
S10834;1;DIRECTEUR DE LA SANTE ET DE LA SOLIDARITE;;110;<null>;;;
S10835;1;;;110;<null>;;;
S10836;1;RESPONSABLE D ETABLISSEMENT MEDICALISE;;110;<null>;;;
S10837;1;SURVEILLANT CHEF DES SERVICES D'ELECTRO-ENCEPHALOGRAPHIE;;510;<null>;;;
S10838;1;;;110;<null>;;;
S10839;1;PSYCHOLOGUE;;510;<null>;;;
S10840;1;LANCEUR MONITEUR;;510;<null>;;;
S10841;1;DIRECTEUR DE MAISON DE QUARTIER;;110;<null>;;;
S10842;8;SURVEILLANT CHEF DES SERVICES MEDICAUX;;211;<null>;;;
S10843;1;MEDECIN CONTROLEUR DES LOIS D AIDE SOCIALE;;110;<null>;;;
S10844;1;PROFESSEUR DE L ECOLE DES ARTS PLASTIQUES;;110;<null>;;;
S10845;8;TELEPHONISTE PRINCIPAL;;214;<null>;;;
S10846;1;GARDIEN 1ERE CATEGORIE;;110;<null>;;;
S10847;1;;;110;<null>;;;
S10848;1;;;110;<null>;;;
S10849;7;;;110;<null>;;;
S10850;1;CONDUCTEUR AUTO 1ERE CATEGORIE;;110;<null>;;;
S10851;1;CONCEPTEUR DE REPAS;;110;<null>;;;
S10852;1;HOMME D'EQUIPE;;110;<null>;;;
S10853;1;;;110;<null>;;;
S10854;1;;;110;<null>;;;
S10855;1;;;510;<null>;;;
S10856;7;CONTROLEUR DE TRAVAUX DEPARTEMENTAUX D ASSAINISSEMENT;;110;<null>;;;
S10857;1;CONTROLEUR CHEF DE TRAVAUX DEPARTEMENTAUX D ASSAINISSEMENT(*;;110;<null>;;;
S10858;1;CONTROLEUR CHEF PRINCIPAL DE TRAVAUX DEPARTEMENTAUX;;110;<null>;;;
S10859;1;SURVEILLANT DES SERVICES D'ELECTRORADIOLOGIE;;110;<null>;;;
S10860;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE EXCEPTIONNELLE;;211;<null>;;;
S10861;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE SUPERIEURE;;211;<null>;;;
S10862;8;SECRETAIRE MEDICAL ET SOCIAL DE CLASSE NORMALE;;211;<null>;;;
S10863;1;DIRECTEUR DE LA PREVENTION ET DE L'ACTION SOCIALE;;110;<null>;;;
S10864;1;ADJOINT TECHNIQUE DE MANIPULATION;;510;<null>;;;
S10865;1;CHEF DE SERVICE RESPONSABLE DEPARTEMENTAL DE P M I;;110;<null>;;;
S10866;7;;;110;<null>;;;
S10867;7;;;110;<null>;;;
S10868;1;CHEF PORTEUR DES POMPES FUNEBRES;;110;<null>;;;
S10869;1;ATTACHE PRINCIPAL DE PREFECTURE;;510;<null>;;;
S10870;1;CONTROLEUR DU DOMAINE PUBLIC;;110;<null>;;;
S10871;1;CHEF DE PROJET;;510;<null>;;;
S10872;1;CONSEILLER EN ECONOMIE SOCIALE ET FAMILIALE;;510;<null>;;;
S10873;1;INGENIEUR EN CHEF DU LABORATOIRE CENTRAL DES EAUX;;210;<null>;;;
S10874;1;INGENIEUR EN CHEF DU LABORATOIRE CENTRAL D HYGIENE;;210;<null>;;;
S10875;1;MEDECIN INSPECTEUR EN CHEF;;110;<null>;;;
S10876;1;CHARGE D EDUCATION POPULAIRE ET DE JEUNESSE DE CLASSE;;110;<null>;;;
S10877;1;BALNEOTHERAPEUTE;;510;<null>;;;
S10878;8;PREPOSE;;210;<null>;;;
S10879;1;DIRECTEUR ECONOME DE LA MAISON DE RETRAITE (*);;110;<null>;;;
S10880;1;CHAUFFEUR MANIPULATEUR;;110;<null>;;;
S10881;1;DIRECTEUR DE L ECOLE MUNICIPALE DE MUSIQUE;;110;<null>;;;
S10882;1;CHEF DES SERVICES DES ESPACES VERTS SPORTS ET EQUIPEMENTS;;110;<null>;;;
S10883;1;DIRECTEUR DE SERVICE ADMINISTRATIF CHARGE DES AFFAIRES;;110;<null>;;;
S10884;1;CONTROLEUR DE LA CONSOMMATION;;110;<null>;;;
S10885;1;AGENT DE DESINFECTION;;510;<null>;;;
S10886;1;DIRECTEUR DES SPORTS;;110;<null>;;;
S10887;1;INSPECTEUR DE VOIRIE;;110;<null>;;;
S10888;1;PSYCHOLOGUE;;110;<null>;;;
S10889;1;PEDO-PSYCHIATRE;;110;<null>;;;
S10890;1;PROFESSEUR DE MUSIQUE AU CONSERVATOIRE MUNICIPAL;;110;<null>;;;
S10891;7;DIRECTEUR-REGISSEUR;;110;<null>;;;
S10893;1;MONITEUR DE COURS PROFESSSIONNEL;;110;<null>;;;
S10894;7;SURVEILLANT DES SERVICES D ENTRETIEN;;110;<null>;;;
S10895;1;CHEF DE SERVICE ADMINISTRATIF;B;110;<null>;;;
S10896;1;GERANT CHEF;;110;<null>;;;
S10897;1;GERANT;;110;<null>;;;
S10898;1;CHARGE DE COMMUNICATION;;110;<null>;;;
S10899;1;CONSEILLER SOCIAL;;110;<null>;;;
S10900;1;AIDE DE LABORATOIRE QUALIFIE;;110;<null>;;;
S10901;1;COORDINATEUR DES ACTIONS CONCERNANT LES PERSONNES AGEES;;110;<null>;;;
S10902;1;CHEF DE TRAVAUX;;510;<null>;;;
S10903;7;RESPONSABLE CONTENTIEUX ENQUETES ET AIDE FACULTATIVE;;110;<null>;;;
S10904;2;SURVEILLANT GENERAL *CADRE D EXTINCTION;;510;<null>;;;
S10905;1;DIRECTEUR ADJOINT DU BUREAU D AIDE SOCIAL;;110;<null>;;;
S10906;7;SOUS DIRECTEUR AGENCE DE PLACEMENT;;110;<null>;;;
S10907;8;CHEF DE GROUPE;;214;<null>;;;
S10908;1;CHEF D'ATELIER PRINCIPAL;;110;<null>;;;
S10909;1;DIRECTEUR DES SOLIDARITES MUNICIPALES;;110;<null>;;;
S10912;8;PREPOSE CLASSE NORMALE;;211;<null>;;;
S10913;8;PROFESSEUR ECOLE DE MUSIQUE;;110;<null>;;;
S10914;8;INFIRMIER DE CLASSE NORMALE;;211;<null>;;;
S10915;1;INFIRMIER SURVEILLANT DES SERVICES MEDICAUX;;211;<null>;;;
S10916;8;PREPOSE DE CLASSE NORMALE;;210;<null>;;;
S10917;1;DOCUMENTALISTE PREMIERE CLASSE;;110;<null>;;;
S10919;8;;;211;<null>;;;
S10920;8;;;211;<null>;;;
S10921;1;GERANT ECONOME ADJOINT;;110;<null>;;;
S10922;8;MANIPULATEUR D ELECTRORADIOLOGIE MEDICALE CLASSE NORMALE;;211;<null>;;;
S10923;8;TECHNICIEN DE LABORATOIRE DE CLASSE NORMALE;;210;<null>;;;
S10927;8;CONSERVATEUR DU PATRIMOINE DE DEUXIEME CLASSE;;210;<null>;;;
S10928;8;CONSERVATEUR DU PATRIMOINE DE PREMIERE CLASSE;;210;<null>;;;
S10929;1;CONSERVATEUR DU PATRIMOINE DE DEUXIEME CLASSE * STAGIAIRE;;210;<null>;;;
S10930;1;CONTROLEUR PRINCIPAL;;110;<null>;;;
S10931;1;CHEF D ATELIER DE REPROGRAPHIE;;510;<null>;;;
S10932;1;MONITEUR EDUCATEUR;;110;<null>;;;
S10933;1;EDUCATEUR SPECIALISE;;110;<null>;;;
S10935;7;;;110;<null>;;;
S10943;8;CONDUCTEUR ( CHAUFFEUR ) D AUTOMOBILES;;214;<null>;;;
S10944;1;MAITRE DE CHANT;;110;<null>;;;
S10945;8;AGENT DE SERVICE DE 1ERE CATEGORIE;;214;<null>;;;
S10946;1;PROFESSEUR DE MUSIQUE;;110;<null>;;;
S10947;1;CONTROLEUR DE MAINTENANCE;;110;<null>;;;
S10948;1;DIRECTEUR GENERAL DU BUREAU D'AIDE SOCIALE;;110;<null>;;;
S10949;1;MAITRE DE MAISON ( MAISON D'ACCUEIL POUR PERSONNES AGEES );;110;<null>;;;
S10950;1;;;110;<null>;;;
S10955;1;SOUS LIEUTENANT DE PORT;;110;<null>;;;
S10956;1;DIRECTEUR DU CENTRE MUSICAL ET ARTISTIQUE;;110;<null>;;;
S10957;1;PROFESSEUR SPECIAL CATEGORIE I (MAITRE AUXILIAIRE DES ENSEIG;;110;<null>;;;
S10961;1;;;110;<null>;;;
S10962;7;CHEF SURVEILLANT;;110;<null>;;;
S10964;1;AGENT D'ACCUEIL DE PREMIERE CLASSE;;510;<null>;;;
S10965;1;AGENT D'ACCUEIL DE 2EME CLASSE;;510;<null>;;;
S10967;8;INFIRMIER CLASSE NORMALE;B;210;<null>;;;
S10971;1;CHARGE DE MISSION TECHNIQUE;A;110;<null>;;;
S10973;1;AGENT D ACCUEIL ET DE SURVEILLANCE PRINCIPAL;;110;<null>;;;
S10976;7;EDUCATEUR SPECIALISE;;110;<null>;;;
S10979;1;OUVRIER PROFESSIONNEL PRINCIPAL;;212;<null>;;;
S10980;1;OUVRIER PROFESSIONNEL PRINCIPAL;;212;<null>;;;
S10982;1;OUVRIER PROFESSIONNEL;;212;<null>;;;
S10983;1;MAITRE OUVRIER;;212;<null>;;;
S10984;1;DOCUMENTALISTE;;110;<null>;;;
S10985;1;MAITRE OUVRIER;;212;<null>;;;
S10988;1;;;110;<null>;;;
S10992;1;OUVRIER PROFESSIONNEL;;212;<null>;;;
S10993;1;;;110;<null>;;;
S10995;1;ASSISTANT DE LABORATOIRE;;110;<null>;;;
S10996;1;;;110;<null>;;;
S10997;1;DIRECTEUR FOYER LOGEMENT POUR PERSONNES AGEES (1ERE ECHELLE);;110;<null>;;;
S10999;1;;;110;<null>;;;
S11000;1;AIDE REEDUCATEUR;;110;<null>;;;
S11001;1;SURVEILLANT DE NUIT;;110;<null>;;;
S11002;1;AIDE MONITEUR D EDUCATION PHYSIQUE;;510;<null>;;;
S11004;1;DACTYLOMECANOGRAPHE;C;212;<null>;;;
S11005;1;CHAUFFEUR-LIVREUR;C;212;<null>;;;
S11006;1;MAGASINIER;C;212;<null>;;;
S11007;1;MANUTENTIONNAIRE;C;212;<null>;;;
S11008;1;MAITRE OUVRIER;C;212;<null>;;;
S11009;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11010;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11011;1;ADJOINT ADMINISTRATIF;C;212;<null>;;;
S11012;1;ADJOINT ADMINISTRATIF PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11013;1;ADJOINT ADMINISTRATIF PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11014;1;AGENT ADMINISTRATIF DE PREMIERE CLASSE;C;212;<null>;;;
S11015;1;AGENT ADMINISTRATIF DE DEUXIEME CLASSE;C;212;<null>;;;
S11016;1;MAITRE OUVRIER;C;212;<null>;;;
S11017;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11018;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11020;1;ADJOINT ADMINISTRATIF PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11021;1;ADJOINT ADMINISTRATIF PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11022;1;MAITRE OUVRIER;C;212;<null>;;;
S11023;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11024;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11025;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11026;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11027;1;MAITRE OUVRIER;C;212;<null>;;;
S11028;1;COMMIS;C;212;<null>;;;
S11029;1;COMMIS PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11030;1;COMMIS PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11031;1;ECONOME ADJOINT DE CLASSE NORMALE;B;212;<null>;;;
S11032;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11033;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11034;1;MAITRE OUVRIER;C;212;<null>;;;
S11035;1;ADJOINT ADMINISTRATIF;C;212;<null>;;;
S11036;1;ADJOINT ADMINISTRATIF PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11038;8;COMMIS;C;212;<null>;;;
S11039;1;COMMIS PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11040;1;COMMIS PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11041;1;COMMIS;C;212;<null>;;;
S11042;1;COMMIS PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11043;1;COMMIS PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11044;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11045;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11046;1;MAITRE OUVRIER;C;212;<null>;;;
S11048;1;COMMIS PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11049;1;COMMIS;C;212;<null>;;;
S11050;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11051;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11052;1;MAITRE OUVRIER;C;212;<null>;;;
S11053;1;ECONOME ADJOINT DE CLASSE NORMALE;B;212;<null>;;;
S11059;1;MAITRE OUVRIER;C;212;<null>;;;
S11060;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11061;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11062;1;COMMIS;C;212;<null>;;;
S11063;1;COMMIS PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11067;1;COMMIS PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11068;1;COMMIS;C;212;<null>;;;
S11069;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11070;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11071;1;MAITRE OUVRIER;C;212;<null>;;;
S11072;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11073;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11074;1;MAITRE OUVRIER;C;212;<null>;;;
S11075;1;COMMIS;C;212;<null>;;;
S11076;1;COMMIS PRINCIPAL DE DEUXIEME CLASSE;C;212;<null>;;;
S11077;1;COMMIS PRINCIPAL DE PREMIERE CLASSE;C;212;<null>;;;
S11079;1;OUVRIER PROFESSIONNEL;C;212;<null>;;;
S11080;1;OUVRIER PROFESSIONNEL PRINCIPAL;C;212;<null>;;;
S11081;1;MAITRE OUVRIER;C;212;<null>;;;
