code_grade_NEG	code_FP	libelle_FP	code_etat_grade	libelle_grade_NEG	categh	code_type_groupe	echelon	echelle	date_effet_grille	ib	min_mois	max_mois	moy_mois	code_grade_NETNEH	type_grade
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	10	05	01/02/2014	430	40	48		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	11	05	01/02/2014	447	40	48		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	12	05	01/02/2014	459				TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	01	05	01/01/2015	348	12	12		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	02	05	01/01/2015	349	12	12		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	03	05	01/01/2015	351	20	24		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	04	05	01/01/2015	354	20	24		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	05	05	01/01/2015	356	20	24		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	06	05	01/01/2015	366	20	24		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	07	05	01/01/2015	375	20	24		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	08	05	01/01/2015	396	30	36		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	09	05	01/01/2015	423	30	36		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	10	05	01/01/2015	437	40	48		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	11	05	01/01/2015	454	40	48		TTA3	
0831	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 2EME CL ETABTS ENSEIGNT	C	E	12	05	01/01/2015	465				TTA3	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		01		17/05/2007	343	18	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		02		17/05/2007	360	18	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		03		17/05/2007	375	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		04		17/05/2007	394	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		05		17/05/2007	422	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		06		17/05/2007	449	36	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		07		17/05/2007	479	36	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		ES		17/05/2007	499				TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		01		01/07/2008	347	18	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		02		01/07/2008	362	18	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		03		01/07/2008	377	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		04		01/07/2008	396	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		05		01/07/2008	424	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		06		01/07/2008	449	36	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		07		01/07/2008	479	36	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C		ES		01/07/2008	499				TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	01	06	01/05/2012	347	18	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	02	06	01/05/2012	362	18	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	03	06	01/05/2012	377	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	04	06	01/05/2012	396	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	05	06	01/05/2012	424	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	06	06	01/05/2012	449	36	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	07	06	01/05/2012	479	36	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	ES	06	01/05/2012	499				TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	01	06	07/07/2013	347	18	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	02	06	07/07/2013	362	18	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	03	06	07/07/2013	377	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	04	06	07/07/2013	396	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	05	06	07/07/2013	424	24	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	06	06	07/07/2013	449	36	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	07	06	07/07/2013	479	36	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	08	06	07/07/2013	499				TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	01	06	01/02/2014	358	12	12		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	02	06	01/02/2014	367	12	12		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	03	06	01/02/2014	380	20	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	04	06	01/02/2014	404	20	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	05	06	01/02/2014	430	30	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	06	06	01/02/2014	450	30	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	07	06	01/02/2014	481	40	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	08	06	01/02/2014	500	40	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	09	06	01/02/2014	536				TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	01	06	01/01/2015	364	12	12		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	02	06	01/01/2015	374	12	12		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	03	06	01/01/2015	388	20	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	04	06	01/01/2015	416	20	24		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	05	06	01/01/2015	437	30	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	06	06	01/01/2015	457	30	36		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	07	06	01/01/2015	488	40	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	08	06	01/01/2015	506	40	48		TTA4	
0832	110	FONCTION PUBLIQUE TERRITORIALE	1	ADJOINT TECHNIQUE PRINCIPAL 1ERE CL ETABTS ENSEIGNT	C	E	09	06	01/01/2015	543				TTA4	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		01		10/02/1990	379	12	12		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		02		10/02/1990	420	24	30		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		03		10/02/1990	448	30	36		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		04		10/02/1990	482	30	39		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		05		10/02/1990	528	33	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		06		10/02/1990	579	33	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		07		10/02/1990	612	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		08		10/02/1990	659	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		09		10/02/1990	701				TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		01		01/08/1993	379	12	12		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		02		01/08/1993	430	24	30		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		03		01/08/1993	458	30	36		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		04		01/08/1993	492	30	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		05		01/08/1993	540	30	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		06		01/08/1993	588	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		07		01/08/1993	621	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		08		01/08/1993	668	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		09		01/08/1993	710	36	48		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		10		01/08/1993	750				TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		01		01/01/2006	379	12	12		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		02		01/01/2006	430	24	30		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		03		01/01/2006	458	30	36		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		04		01/01/2006	492	30	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		05		01/01/2006	540	30	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		06		01/01/2006	588	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		07		01/01/2006	621	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		08		01/01/2006	668	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		09		01/01/2006	710	36	48		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		10		01/01/2006	750	36	48		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		11		01/01/2006	801				TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		01		01/02/2007	379	12	12		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		02		01/02/2007	430	24	30		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		03		01/02/2007	458	30	36		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		04		01/02/2007	492	30	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		05		01/02/2007	540	30	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		06		01/02/2007	588	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		07		01/02/2007	621	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		08		01/02/2007	668	36	42		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		09		01/02/2007	710	36	48		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		10		01/02/2007	750	36	48		TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		11		01/02/2007	801				TTG1	
0126	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR (SUBDIVISIONNAIRE)	A		P1		01/02/2007	366				TTG1	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		01		10/02/1990	486	18	24		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		02		10/02/1990	537	18	24		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		03		10/02/1990	596	24	30		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		04		10/02/1990	659	24	30		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		05		10/02/1990	710	30	39		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		06		10/02/1990	771	30	39		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		07		10/02/1990	801				TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		P1		10/02/1990	450	12	12		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		P2		10/02/1990	801				TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		P3		10/02/1990	851				TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		P4		10/02/1990	871				TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		01		01/08/1996	541	18	24		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		02		01/08/1996	593	27	33		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		03		01/08/1996	641	30	36		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		04		01/08/1996	701	30	36		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		05		01/08/1996	759	30	36		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		06		01/08/1996	811	33	39		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		07		01/08/1996	864	33	39		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		08		01/08/1996	916	45	51		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		09		01/08/1996	966				TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		01		01/01/2006	541	18	24		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		02		01/01/2006	593	27	33		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		03		01/01/2006	641	30	36		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		04		01/01/2006	701	30	36		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		05		01/01/2006	759	30	36		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		06		01/01/2006	811	33	39		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		07		01/01/2006	864	33	39		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		08		01/01/2006	916	45	51		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		09		01/01/2006	966	30	36		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		10		01/01/2006	1015	30	36		TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		A1		01/01/2006	1100	12			TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		A2		01/01/2006	1150	12			TTG2	
0125	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR PRINCIPAL	A		A3		01/01/2006	1216				TTG2	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		01		01/11/2003	450	12	12		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		02		01/11/2003	513	12	18		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		03		01/11/2003	562	18	30		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		04		01/11/2003	612	18	24		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		05		01/11/2003	655	24	30		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		06		01/11/2003	701	24	30		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		07		01/11/2003	772	24	36		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		08		01/11/2003	852	30	42		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		09		01/11/2003	901	36	42		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		10		01/11/2003	966				TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		01		01/01/2006	450	12	12		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		02		01/01/2006	513	12	18		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		03		01/01/2006	562	18	30		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		04		01/01/2006	612	18	24		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		05		01/01/2006	655	24	30		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		06		01/01/2006	701	24	30		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		07		01/01/2006	772	24	36		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		08		01/01/2006	852	30	42		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		09		01/01/2006	901	36	42		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		10		01/01/2006	966	30	36		TTG3	
0731	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE NORMALE	A		11		01/01/2006	1015				TTG3	
0732	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE EXCEPTIONNELLE	A		01		01/11/2003	750	18	24		TTG4	
0732	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE EXCEPTIONNELLE	A		02		01/11/2003	830	18	24		TTG4	
0732	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE EXCEPTIONNELLE	A		03		01/11/2003	901	24	30		TTG4	
0732	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE EXCEPTIONNELLE	A		04		01/11/2003	966	24	30		TTG4	
0732	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE EXCEPTIONNELLE	A		05		01/11/2003	1015	30	36		TTG4	
0732	110	FONCTION PUBLIQUE TERRITORIALE	1	INGENIEUR EN CHEF DE CLASSE EXCEPTIONNELLE	A		A1		01/11/2003	1100	12	14		TTG4	
