,date_effet_grille,ib,code_grade_NETNEH,echelon,max_mois,min_mois,moy_mois,libelle_FP,libelle_grade_NEG,code_grade_NEG,code_grade,annee_effet
7029,2006-01-11,293,TSP1,3,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2006
7030,2006-01-11,298,TSP1,4,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2006
7031,2006-01-11,305,TSP1,5,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2006
7032,2006-01-11,314,TSP1,6,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2006
7033,2006-01-11,324,TSP1,7,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2006
7034,2006-01-11,333,TSP1,8,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2006
7035,2006-01-11,347,TSP1,9,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2006
7036,2006-01-11,364,TSP1,10,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2006
7037,2006-01-11,388,TSP1,11,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2006
7038,2008-01-07,297,TSP1,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7039,2008-01-07,298,TSP1,2,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7040,2008-01-07,299,TSP1,3,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7041,2008-01-07,303,TSP1,4,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7042,2008-01-07,310,TSP1,5,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7043,2008-01-07,318,TSP1,6,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7044,2008-01-07,328,TSP1,7,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7045,2008-01-07,337,TSP1,8,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7046,2008-01-07,348,TSP1,9,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7047,2008-01-07,364,TSP1,10,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7048,2008-01-07,388,TSP1,11,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2008
7049,2014-01-02,330,TSP1,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7050,2014-01-02,334,TSP1,2,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7051,2014-01-02,336,TSP1,3,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7052,2014-01-02,337,TSP1,4,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7053,2014-01-02,339,TSP1,5,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7054,2014-01-02,340,TSP1,6,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7055,2014-01-02,342,TSP1,7,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7056,2014-01-02,349,TSP1,8,36,30,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7057,2014-01-02,358,TSP1,9,36,30,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7058,2014-01-02,374,TSP1,10,48,40,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7059,2014-01-02,393,TSP1,11,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2014
7060,2015-01-01,340,TSP1,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7061,2015-01-01,341,TSP1,2,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7062,2015-01-01,342,TSP1,3,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7063,2015-01-01,343,TSP1,4,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7064,2015-01-01,347,TSP1,5,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7065,2015-01-01,348,TSP1,6,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7066,2015-01-01,351,TSP1,7,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7067,2015-01-01,356,TSP1,8,36,30,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7068,2015-01-01,364,TSP1,9,36,30,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7069,2015-01-01,380,TSP1,10,48,40,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7070,2015-01-01,400,TSP1,11,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,AIDE OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,293,293,2015
7071,1992-03-04,238,TSP2,1,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7072,1992-03-04,253,TSP2,2,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7073,1992-03-04,268,TSP2,3,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7074,1992-03-04,284,TSP2,4,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7075,1992-03-04,298,TSP2,5,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7076,1992-03-04,311,TSP2,6,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7077,1992-03-04,325,TSP2,7,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7078,1992-03-04,339,TSP2,8,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7079,1992-03-04,351,TSP2,9,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7080,1992-03-04,365,TSP2,10,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7081,1992-01-08,238,TSP2,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7082,1992-01-08,256,TSP2,2,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7083,1992-01-08,270,TSP2,3,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7084,1992-01-08,289,TSP2,4,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7085,1992-01-08,302,TSP2,5,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7086,1992-01-08,315,TSP2,6,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7087,1992-01-08,330,TSP2,7,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7088,1992-01-08,343,TSP2,8,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7089,1992-01-08,358,TSP2,9,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7090,1992-01-08,371,TSP2,10,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7091,1992-01-08,378,TSP2,11,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1992
7092,1995-01-08,238,TSP2,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7093,1995-01-08,257,TSP2,2,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7094,1995-01-08,271,TSP2,3,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7095,1995-01-08,290,TSP2,4,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7096,1995-01-08,305,TSP2,5,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7097,1995-01-08,318,TSP2,6,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7098,1995-01-08,333,TSP2,7,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7099,1995-01-08,345,TSP2,8,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7100,1995-01-08,360,TSP2,9,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7101,1995-01-08,374,TSP2,10,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7102,1995-01-08,382,TSP2,11,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1995
7103,1998-01-04,259,TSP2,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7104,1998-01-04,268,TSP2,2,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7105,1998-01-04,277,TSP2,3,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7106,1998-01-04,294,TSP2,4,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7107,1998-01-04,307,TSP2,5,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7108,1998-01-04,320,TSP2,6,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7109,1998-01-04,333,TSP2,7,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7110,1998-01-04,345,TSP2,8,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7111,1998-01-04,360,TSP2,9,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7112,1998-01-04,374,TSP2,10,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7113,1998-01-04,382,TSP2,11,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,1998
7114,2005-01-11,277,TSP2,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7115,2005-01-11,287,TSP2,2,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7116,2005-01-11,297,TSP2,3,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7117,2005-01-11,307,TSP2,4,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7118,2005-01-11,320,TSP2,5,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7119,2005-01-11,333,TSP2,6,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7120,2005-01-11,345,TSP2,7,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7121,2005-01-11,360,TSP2,8,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7122,2005-01-11,374,TSP2,9,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7123,2005-01-11,382,TSP2,10,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2005
7124,2006-01-11,287,TSP2,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7125,2006-01-11,290,TSP2,2,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7126,2006-01-11,298,TSP2,3,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7127,2006-01-11,307,TSP2,4,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7128,2006-01-11,320,TSP2,5,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7129,2006-01-11,333,TSP2,6,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7130,2006-01-11,343,TSP2,7,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7131,2006-01-11,360,TSP2,8,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7132,2006-01-11,374,TSP2,9,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7133,2006-01-11,382,TSP2,10,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7134,2006-01-11,409,TSP2,11,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2006
7135,2008-01-07,298,TSP2,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7136,2008-01-07,299,TSP2,2,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7137,2008-01-07,303,TSP2,3,24,18,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7138,2008-01-07,310,TSP2,4,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7139,2008-01-07,323,TSP2,5,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7140,2008-01-07,333,TSP2,6,36,24,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7141,2008-01-07,347,TSP2,7,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7142,2008-01-07,360,TSP2,8,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7143,2008-01-07,374,TSP2,9,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7144,2008-01-07,389,TSP2,10,48,36,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7145,2008-01-07,413,TSP2,11,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2008
7146,2014-01-02,336,TSP2,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7147,2014-01-02,337,TSP2,2,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7148,2014-01-02,339,TSP2,3,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7149,2014-01-02,340,TSP2,4,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7150,2014-01-02,341,TSP2,5,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7151,2014-01-02,346,TSP2,6,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7152,2014-01-02,349,TSP2,7,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7153,2014-01-02,367,TSP2,8,36,30,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7154,2014-01-02,379,TSP2,9,36,30,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7155,2014-01-02,400,TSP2,10,48,40,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7156,2014-01-02,416,TSP2,11,48,40,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7157,2014-01-02,424,TSP2,12,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2014
7158,2015-01-01,342,TSP2,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7159,2015-01-01,343,TSP2,2,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7160,2015-01-01,347,TSP2,3,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7161,2015-01-01,348,TSP2,4,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7162,2015-01-01,349,TSP2,5,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7163,2015-01-01,352,TSP2,6,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7164,2015-01-01,356,TSP2,7,24,20,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7165,2015-01-01,374,TSP2,8,36,30,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7166,2015-01-01,386,TSP2,9,36,30,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7167,2015-01-01,409,TSP2,10,48,40,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7168,2015-01-01,422,TSP2,11,48,40,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7169,2015-01-01,432,TSP2,12,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR DES ACTIVITES PHYSIQUES ET SPORTIVES,292,292,2015
7170,1992-03-04,249,TSP3,1,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7171,1992-03-04,266,TSP3,2,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7172,1992-03-04,281,TSP3,3,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7173,1992-03-04,299,TSP3,4,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7174,1992-03-04,314,TSP3,5,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7175,1992-03-04,329,TSP3,6,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7176,1992-03-04,343,TSP3,7,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7177,1992-03-04,358,TSP3,8,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7178,1992-03-04,373,TSP3,9,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7179,1992-03-04,390,TSP3,10,-1,-1,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
7180,1992-01-08,249,TSP3,1,12,12,-1,FONCTION PUBLIQUE TERRITORIALE,OPERATEUR QUALIFIE DES ACTIVITES PHYSIQUES ET SPORTIVES,291,291,1992
